*Data are measured canopy height on 18 0.5 ha plots on a 5x5 m spacing
*Heights were measured with a measuring pole to 1500 cm using a clinometer to assess verticality
*Heights of exactly 1500 cm were scored as 1499 cm, canopy heights>1500 cm are coded 1500
*In 1999 9 plots were done, from 2000-2012 18 plots were censused
*See field protocol for details on exactly how measurements were made in the field
*Year,plot,Y_m,X_m,height_cm,Date,Comments
2000,P4,0,95,1500,14-Jun-00,
2000,P4,0,100,1500,14-Jun-00,
2000,P4,5,0,1500,13-Jun-00,
2000,P4,5,5,1500,13-Jun-00,
2000,P4,5,10,1500,13-Jun-00,
2000,P4,5,15,1500,13-Jun-00,
2000,P4,5,20,1500,13-Jun-00,
2000,P4,5,25,1500,13-Jun-00,
2000,P4,5,30,1500,13-Jun-00,
2000,P4,5,35,1500,13-Jun-00,
2000,P4,5,40,1500,13-Jun-00,
2000,P4,5,45,1500,13-Jun-00,
2000,P4,5,50,217,13-Jun-00,
2000,P4,5,55,314,14-Jun-00,
2000,P4,5,60,1500,14-Jun-00,
2000,P4,5,65,1500,14-Jun-00,
2000,P4,5,70,1500,14-Jun-00,
2000,P4,5,75,1372,14-Jun-00,
2000,P4,5,80,1500,14-Jun-00,
2000,P4,5,85,1500,14-Jun-00,
2000,P4,5,90,1500,14-Jun-00,
2000,P4,5,95,1500,14-Jun-00,
2000,P4,5,100,1500,14-Jun-00,
2000,P4,10,0,1500,13-Jun-00,
2000,P4,10,5,1500,13-Jun-00,
2000,P4,10,10,1500,13-Jun-00,
2000,P4,10,15,1500,13-Jun-00,
2000,P4,10,20,1500,13-Jun-00,
2000,P4,10,25,1500,13-Jun-00,
2000,P4,10,30,1500,13-Jun-00,
2000,P4,10,35,1500,13-Jun-00,
2000,P4,10,40,1500,13-Jun-00,
2000,P4,10,45,640,13-Jun-00,
2000,P4,10,50,319,13-Jun-00,
2000,P4,10,55,1500,14-Jun-00,
2000,P4,10,60,1500,14-Jun-00,
2000,P4,10,65,1137,14-Jun-00,
2000,P4,10,70,810,14-Jun-00,
2000,P4,10,75,150,14-Jun-00,
2000,P4,10,80,703,14-Jun-00,
2000,P4,10,85,1500,14-Jun-00,
2000,P4,10,90,1500,14-Jun-00,
2000,P4,10,95,1500,14-Jun-00,
2000,P4,10,100,1500,14-Jun-00,
2000,P4,15,0,1500,13-Jun-00,
2000,P4,15,5,1500,13-Jun-00,
2000,P4,15,10,1500,13-Jun-00,
2000,P4,15,15,1500,13-Jun-00,
2000,P4,15,20,1500,13-Jun-00,
2000,P4,15,25,1500,13-Jun-00,
2000,P4,15,30,1500,13-Jun-00,
2000,P4,15,35,1500,13-Jun-00,
2000,P4,15,40,1500,13-Jun-00,
2000,P4,15,45,1500,13-Jun-00,
2000,P4,15,50,150,13-Jun-00,
2000,P4,15,55,150,14-Jun-00,
2000,P4,15,60,1500,14-Jun-00,
2000,P4,15,65,1500,14-Jun-00,
2000,P4,15,70,1500,14-Jun-00,
2000,P4,15,75,1210,14-Jun-00,
2000,P4,15,80,1500,14-Jun-00,
2000,P4,15,85,1500,14-Jun-00,
2000,P4,15,90,1500,14-Jun-00,
2000,P4,15,95,1500,14-Jun-00,
2000,P4,15,100,1500,14-Jun-00,
2000,P4,20,0,1500,13-Jun-00,
2000,P4,20,5,1500,13-Jun-00,
2000,P4,20,10,1500,13-Jun-00,
2000,P4,20,15,1500,13-Jun-00,
2000,P4,20,20,1500,13-Jun-00,
2000,P4,20,25,1500,13-Jun-00,
2000,P4,20,30,1500,13-Jun-00,
2000,P4,20,35,1500,13-Jun-00,
2000,P4,20,40,1500,13-Jun-00,
2000,P4,20,45,1500,13-Jun-00,
2000,P4,20,50,1247,13-Jun-00,
2000,P4,20,55,1320,14-Jun-00,
2000,P4,20,60,1500,14-Jun-00,
2000,P4,20,65,1500,14-Jun-00,
2000,P4,20,70,1500,14-Jun-00,
2000,P4,20,75,1500,14-Jun-00,
2000,P4,20,80,1500,14-Jun-00,
2000,P4,20,85,1500,14-Jun-00,
2000,P4,20,90,1500,14-Jun-00,
2000,P4,20,95,1500,14-Jun-00,
2000,P4,20,100,1215,14-Jun-00,
2000,P4,25,0,1500,13-Jun-00,
2000,P4,25,5,1500,13-Jun-00,
2000,P4,25,10,1500,13-Jun-00,
2000,P4,25,15,1500,13-Jun-00,
2000,P4,25,20,1500,13-Jun-00,
2000,P4,25,25,1500,13-Jun-00,
2000,P4,25,30,1500,13-Jun-00,
2000,P4,25,35,1500,13-Jun-00,
2000,P4,25,40,1500,13-Jun-00,
2000,P4,25,45,1500,13-Jun-00,
2000,P4,25,50,1500,13-Jun-00,
2000,P4,25,55,1042,14-Jun-00,
2000,P4,25,60,1500,14-Jun-00,
2000,P4,25,65,1500,14-Jun-00,
2000,P4,25,70,1500,14-Jun-00,
2000,P4,25,75,1500,14-Jun-00,
2000,P4,25,80,1500,14-Jun-00,
2000,P4,25,85,1500,14-Jun-00,
2000,P4,25,90,1500,14-Jun-00,
2000,P4,25,95,1500,14-Jun-00,
2000,P4,25,100,1102,14-Jun-00,
2000,P4,30,0,1500,13-Jun-00,
2000,P4,30,5,1500,13-Jun-00,
2000,P4,30,10,1500,13-Jun-00,
2000,P4,30,15,1500,13-Jun-00,
2000,P4,30,20,1500,13-Jun-00,
2000,P4,30,25,1500,13-Jun-00,
2000,P4,30,30,1500,13-Jun-00,
2000,P4,30,35,1500,13-Jun-00,
2000,P4,30,40,1500,13-Jun-00,
2000,P4,30,45,1500,13-Jun-00,
2000,P4,30,50,150,13-Jun-00,
2000,P4,30,55,150,14-Jun-00,
2000,P4,30,60,1500,14-Jun-00,
2000,P4,30,65,1500,14-Jun-00,
2000,P4,30,70,1500,14-Jun-00,
2000,P4,30,75,1500,14-Jun-00,
2000,P4,30,80,1500,14-Jun-00,
2000,P4,30,85,1500,14-Jun-00,
2000,P4,30,90,1500,14-Jun-00,
2000,P4,30,95,1500,14-Jun-00,
2000,P4,30,100,1500,14-Jun-00,
2000,P4,35,0,1500,13-Jun-00,
2000,P4,35,5,1500,13-Jun-00,
2000,P4,35,10,1500,13-Jun-00,
2000,P4,35,15,1500,13-Jun-00,
2000,P4,35,20,1500,13-Jun-00,
2000,P4,35,25,1408,13-Jun-00,
2000,P4,35,30,1116,13-Jun-00,
2000,P4,35,35,1500,13-Jun-00,
2000,P4,35,40,1500,13-Jun-00,
2000,P4,35,45,1500,13-Jun-00,
2000,P4,35,50,682,13-Jun-00,
2000,P4,35,55,1500,14-Jun-00,
2000,P4,35,60,1500,14-Jun-00,
2000,P4,35,65,1500,14-Jun-00,
2000,P4,35,70,1500,14-Jun-00,
2000,P4,35,75,1500,14-Jun-00,
2000,P4,35,80,1500,14-Jun-00,
2000,P4,35,85,1500,14-Jun-00,
2000,P4,35,90,1500,14-Jun-00,
2000,P4,35,95,1500,14-Jun-00,
2000,P4,35,100,1500,14-Jun-00,
2000,P4,40,0,1500,13-Jun-00,
2000,P4,40,5,1500,13-Jun-00,
2000,P4,40,10,1500,13-Jun-00,
2000,P4,40,15,1500,13-Jun-00,
2000,P4,40,20,1500,13-Jun-00,
2000,P4,40,25,1500,13-Jun-00,
2000,P4,40,30,1500,13-Jun-00,
2000,P4,40,35,1500,13-Jun-00,
2000,P4,40,40,1500,13-Jun-00,
2000,P4,40,45,1500,13-Jun-00,
2000,P4,40,50,1500,13-Jun-00,
2000,P4,40,55,1500,14-Jun-00,
2000,P4,40,60,1500,14-Jun-00,
2000,P4,40,65,1500,14-Jun-00,
2000,P4,40,70,1500,14-Jun-00,
2000,P4,40,75,1500,14-Jun-00,
2000,P4,40,80,1500,14-Jun-00,
2000,P4,40,85,1500,14-Jun-00,
2000,P4,40,90,1500,14-Jun-00,
2000,P4,40,95,1500,14-Jun-00,
2000,P4,40,100,1500,14-Jun-00,
2000,P4,45,0,1500,13-Jun-00,
2000,P4,45,5,1500,13-Jun-00,
2000,P4,45,10,1500,13-Jun-00,
2000,P4,45,15,1500,13-Jun-00,
2000,P4,45,20,1500,13-Jun-00,
2000,P4,45,25,1500,13-Jun-00,
2000,P4,45,30,1500,13-Jun-00,
2000,P4,45,35,1500,13-Jun-00,
2000,P4,45,40,1500,13-Jun-00,
2000,P4,45,45,1500,13-Jun-00,
2000,P4,45,50,1500,13-Jun-00,
2000,P4,45,55,1500,14-Jun-00,
2000,P4,45,60,1500,14-Jun-00,
2000,P4,45,65,1500,14-Jun-00,
2000,P4,45,70,1500,14-Jun-00,
2000,P4,45,75,1500,14-Jun-00,
2000,P4,45,80,1500,14-Jun-00,
2000,P4,45,85,1112,14-Jun-00,
2000,P4,45,90,1500,14-Jun-00,
2000,P4,45,95,1500,14-Jun-00,
2000,P4,45,100,1500,14-Jun-00,
2000,P4,50,0,1500,13-Jun-00,
2000,P4,50,5,1500,13-Jun-00,
2000,P4,50,10,1500,13-Jun-00,
2000,P4,50,15,1500,13-Jun-00,
2000,P4,50,20,1500,13-Jun-00,
2000,P4,50,25,1500,13-Jun-00,
2000,P4,50,30,1500,13-Jun-00,
2000,P4,50,35,1500,13-Jun-00,
2000,P4,50,40,1500,13-Jun-00,
2000,P4,50,45,1500,13-Jun-00,
2000,P4,50,50,1500,13-Jun-00,
2000,P4,50,55,1500,14-Jun-00,
2000,P4,50,60,1500,14-Jun-00,
2000,P4,50,65,404,14-Jun-00,
2000,P4,50,70,1500,14-Jun-00,
2000,P4,50,75,1500,14-Jun-00,
2000,P4,50,80,1500,14-Jun-00,
2000,P4,50,85,1500,14-Jun-00,
2000,P4,50,90,1500,14-Jun-00,
2000,P4,50,95,1500,14-Jun-00,
2000,P4,50,100,1500,14-Jun-00,
2000,P5,0,0,1500,5-Jul-00,
2000,P5,0,5,1500,5-Jul-00,
2000,P5,0,10,1500,5-Jul-00,
2000,P5,0,15,1500,5-Jul-00,
2000,P5,0,20,1500,5-Jul-00,
2000,P5,0,25,1500,5-Jul-00,
2000,P5,0,30,1500,5-Jul-00,
2000,P5,0,35,1500,5-Jul-00,
2000,P5,0,40,980,5-Jul-00,
2000,P5,0,45,947,5-Jul-00,
2000,P5,0,50,187,5-Jul-00,
2000,P5,0,55,1500,5-Jul-00,
2000,P5,0,60,1500,5-Jul-00,
2000,P5,0,65,1500,7-Jul-00,
2000,P5,0,70,1500,7-Jul-00,
2000,P5,0,75,1500,7-Jul-00,
2000,P5,0,80,1009,7-Jul-00,
2000,P5,0,85,1500,7-Jul-00,
2000,P5,0,90,1246,7-Jul-00,
2000,P5,0,95,857,7-Jul-00,
2000,P5,0,100,1500,7-Jul-00,
2000,P5,5,0,1500,5-Jul-00,
2000,P5,5,5,1500,5-Jul-00,
2000,P5,5,10,1500,5-Jul-00,
2000,P5,5,15,1500,5-Jul-00,
2000,P5,5,20,1344,5-Jul-00,
2000,P5,5,25,1500,5-Jul-00,
2000,P5,5,30,1500,5-Jul-00,
2000,P5,5,35,1500,5-Jul-00,
2000,P5,5,40,1500,5-Jul-00,
2000,P5,5,45,1500,5-Jul-00,
2000,P5,5,50,1500,5-Jul-00,
2000,P5,5,55,1500,7-Jul-00,
2000,P5,5,60,1500,7-Jul-00,
2000,P5,5,65,1500,7-Jul-00,
2000,P5,5,70,1500,7-Jul-00,
2000,P5,5,75,1500,7-Jul-00,
2000,P5,5,80,1500,7-Jul-00,
2000,P5,5,85,1500,7-Jul-00,
2000,P5,5,90,1500,7-Jul-00,
2000,P5,5,95,954,7-Jul-00,
2000,P5,5,100,1500,7-Jul-00,
2000,P5,10,0,1500,5-Jul-00,
2000,P5,10,5,1500,5-Jul-00,
2000,P5,10,10,1500,5-Jul-00,
2000,P5,10,15,1500,5-Jul-00,
2000,P5,10,20,1500,5-Jul-00,
2000,P5,10,25,1500,5-Jul-00,
2000,P5,10,30,1500,5-Jul-00,
2000,P5,10,35,1500,5-Jul-00,
2000,P5,10,40,1500,5-Jul-00,
2000,P5,10,45,1500,5-Jul-00,
2000,P5,10,50,1500,5-Jul-00,
2000,P5,10,55,1212,7-Jul-00,
2000,P5,10,60,1101,7-Jul-00,
2000,P5,10,65,1500,7-Jul-00,
2000,P5,10,70,1500,7-Jul-00,
2000,P5,10,75,1500,7-Jul-00,
2000,P5,10,80,1500,7-Jul-00,
2000,P5,10,85,1500,7-Jul-00,OJO tiene 15mts exactos
2000,P5,10,90,1500,7-Jul-00,
2000,P5,10,95,1500,7-Jul-00,
2000,P5,10,100,1500,7-Jul-00,
2000,P5,15,0,1500,5-Jul-00,
2000,P5,15,5,1500,5-Jul-00,
2000,P5,15,10,1500,5-Jul-00,
2000,P5,15,15,1500,5-Jul-00,
2000,P5,15,20,1500,5-Jul-00,
2000,P5,15,25,1500,5-Jul-00,
2000,P5,15,30,1500,5-Jul-00,
2000,P5,15,35,1500,5-Jul-00,
2000,P5,15,40,1500,5-Jul-00,
2000,P5,15,45,1500,5-Jul-00,
2000,P5,15,50,1500,5-Jul-00,
2000,P5,15,55,1500,7-Jul-00,
2000,P5,15,60,1500,7-Jul-00,
2000,P5,15,65,1500,7-Jul-00,
2000,P5,15,70,1500,7-Jul-00,
2000,P5,15,75,1500,7-Jul-00,
2000,P5,15,80,1500,7-Jul-00,
2000,P5,15,85,1500,7-Jul-00,
2000,P5,15,90,1500,7-Jul-00,
2000,P5,15,95,1500,7-Jul-00,
2000,P5,15,100,1500,7-Jul-00,
2000,P5,20,0,1500,5-Jul-00,
2000,P5,20,5,1500,5-Jul-00,
2000,P5,20,10,1500,5-Jul-00,
2000,P5,20,15,1500,5-Jul-00,
2000,P5,20,20,1500,5-Jul-00,
2000,P5,20,25,1500,5-Jul-00,
2000,P5,20,30,1500,5-Jul-00,
2000,P5,20,35,1500,5-Jul-00,
2000,P5,20,40,1500,5-Jul-00,
2000,P5,20,45,1500,5-Jul-00,
2000,P5,20,50,1500,5-Jul-00,
2000,P5,20,55,1500,7-Jul-00,
2000,P5,20,60,1500,7-Jul-00,
2000,P5,20,65,1500,7-Jul-00,
2000,P5,20,70,1500,7-Jul-00,
2000,P5,20,75,1500,7-Jul-00,
2000,P5,20,80,1341,7-Jul-00,
2000,P5,20,85,1500,7-Jul-00,
2000,P5,20,90,1500,7-Jul-00,
2000,P5,20,95,150,7-Jul-00,
2000,P5,20,100,1500,7-Jul-00,
2000,P5,25,0,1500,5-Jul-00,
2000,P5,25,5,1500,5-Jul-00,
2000,P5,25,10,1500,5-Jul-00,
2000,P5,25,15,1500,5-Jul-00,
2000,P5,25,20,1500,5-Jul-00,
2000,P5,25,25,1500,5-Jul-00,
2000,P5,25,30,1500,5-Jul-00,
2000,P5,25,35,1500,5-Jul-00,
2000,P5,25,40,1500,5-Jul-00,
2000,P5,25,45,1500,5-Jul-00,
2000,P5,25,50,1500,5-Jul-00,
2000,P5,25,55,1500,7-Jul-00,
2000,P5,25,60,1500,7-Jul-00,
2000,P5,25,65,1500,7-Jul-00,
2000,P5,25,70,1500,7-Jul-00,
2000,P5,25,75,1500,7-Jul-00,
2000,P5,25,80,1500,7-Jul-00,
2000,P5,25,85,1500,7-Jul-00,
2000,P5,25,90,1260,7-Jul-00,
2000,P5,25,95,150,7-Jul-00,
2000,P5,25,100,1500,7-Jul-00,
2000,P5,30,0,1500,5-Jul-00,
2000,P5,30,5,1500,5-Jul-00,
2000,P5,30,10,1500,5-Jul-00,
2000,P5,30,15,1500,5-Jul-00,
2000,P5,30,20,1500,5-Jul-00,
2000,P5,30,25,1500,5-Jul-00,
2000,P5,30,30,1500,5-Jul-00,
2000,P5,30,35,1500,5-Jul-00,
2000,P5,30,40,1500,5-Jul-00,
2000,P5,30,45,1500,5-Jul-00,
2000,P5,30,50,1500,5-Jul-00,
2000,P5,30,55,1500,7-Jul-00,
2000,P5,30,60,1500,7-Jul-00,
2000,P5,30,65,1500,7-Jul-00,
2000,P5,30,70,1500,7-Jul-00,
2000,P5,30,75,1500,7-Jul-00,
2000,P5,30,80,1500,7-Jul-00,
2000,P5,30,85,1500,7-Jul-00,
2000,P5,30,90,475,7-Jul-00,
2000,P5,30,95,150,7-Jul-00,
2000,P5,30,100,1500,7-Jul-00,
2000,P5,35,0,1500,5-Jul-00,
2000,P5,35,5,1500,5-Jul-00,
2000,P5,35,10,1500,5-Jul-00,
2000,P5,35,15,1500,5-Jul-00,
2000,P5,35,20,1500,5-Jul-00,
2000,P5,35,25,1500,5-Jul-00,
2000,P5,35,30,1500,5-Jul-00,
2000,P5,35,35,1500,5-Jul-00,
2000,P5,35,40,1500,5-Jul-00,
2000,P5,35,45,1500,5-Jul-00,
2000,P5,35,50,1500,5-Jul-00,
2000,P5,35,55,1500,7-Jul-00,
2000,P5,35,60,1500,7-Jul-00,
2000,P5,35,65,1500,7-Jul-00,
2000,P5,35,70,1500,7-Jul-00,
2000,P5,35,75,1500,7-Jul-00,
2000,P5,35,80,1500,7-Jul-00,
2000,P5,35,85,1500,7-Jul-00,
2000,P5,35,90,1500,7-Jul-00,
2000,P5,35,95,150,7-Jul-00,
2000,P5,35,100,1500,7-Jul-00,
2000,P5,40,0,1500,5-Jul-00,
2000,P5,40,5,1500,5-Jul-00,
2000,P5,40,10,1500,5-Jul-00,
2000,P5,40,15,1500,5-Jul-00,
2000,P5,40,20,1500,5-Jul-00,
2000,P5,40,25,1500,5-Jul-00,
2000,P5,40,30,1500,5-Jul-00,
2000,P5,40,35,1500,5-Jul-00,
2000,P5,40,40,1500,5-Jul-00,
2000,P5,40,45,1500,5-Jul-00,
2000,P5,40,50,1500,5-Jul-00,
2000,P5,40,55,1500,7-Jul-00,
2000,P5,40,60,1500,7-Jul-00,
2000,P5,40,65,1500,7-Jul-00,
2000,P5,40,70,1500,7-Jul-00,
2000,P5,40,75,1500,7-Jul-00,
2000,P5,40,80,1500,7-Jul-00,
2000,P5,40,85,1500,7-Jul-00,
2000,P5,40,90,1500,7-Jul-00,
2000,P5,40,95,150,7-Jul-00,
2000,P5,40,100,1500,7-Jul-00,
2000,P5,45,0,1500,5-Jul-00,
2000,P5,45,5,1500,5-Jul-00,
2000,P5,45,10,1500,5-Jul-00,
2000,P5,45,15,1500,5-Jul-00,
2000,P5,45,20,1500,5-Jul-00,
2000,P5,45,25,1500,5-Jul-00,
2000,P5,45,30,1500,5-Jul-00,
2000,P5,45,35,1500,5-Jul-00,
2000,P5,45,40,1500,5-Jul-00,
2000,P5,45,45,1500,5-Jul-00,
2000,P5,45,50,1500,5-Jul-00,
2000,P5,45,55,1500,7-Jul-00,
2000,P5,45,60,1500,7-Jul-00,
2000,P5,45,65,1500,7-Jul-00,
2000,P5,45,70,1500,7-Jul-00,
2000,P5,45,75,1500,7-Jul-00,
2000,P5,45,80,1500,7-Jul-00,
2000,P5,45,85,1500,7-Jul-00,
2000,P5,45,90,1500,7-Jul-00,
2000,P5,45,95,150,7-Jul-00,
2000,P5,45,100,966,7-Jul-00,
2000,P5,50,0,1500,5-Jul-00,
2000,P5,50,5,1500,5-Jul-00,
2000,P5,50,10,1500,5-Jul-00,
2000,P5,50,15,1500,5-Jul-00,
2000,P5,50,20,1500,5-Jul-00,
2000,P5,50,25,1500,5-Jul-00,
2000,P5,50,30,1012,5-Jul-00,
2000,P5,50,35,1500,5-Jul-00,
2000,P5,50,40,1500,5-Jul-00,
2000,P5,50,45,1500,5-Jul-00,
2000,P5,50,50,1042,5-Jul-00,
2000,P5,50,55,1500,7-Jul-00,
2000,P5,50,60,1500,7-Jul-00,
2000,P5,50,65,1500,7-Jul-00,
2000,P5,50,70,1500,7-Jul-00,
2000,P5,50,75,1500,7-Jul-00,
2000,P5,50,80,1500,7-Jul-00,
2000,P5,50,85,1500,7-Jul-00,
2000,P5,50,90,1500,7-Jul-00,
2000,P5,50,95,1500,7-Jul-00,
2000,P5,50,100,1500,7-Jul-00,
2000,P6,0,0,1500,17-Aug-00,
2000,P6,0,5,1500,17-Aug-00,
2000,P6,0,10,1405,17-Aug-00,
2000,P6,0,15,1222,17-Aug-00,
2000,P6,0,20,1370,17-Aug-00,
2000,P6,0,25,967,17-Aug-00,
2000,P6,0,30,1500,17-Aug-00,
2000,P6,0,35,1500,17-Aug-00,
2000,P6,0,40,664,17-Aug-00,
2000,P6,0,45,150,17-Aug-00,
2000,P6,0,50,1357,17-Aug-00,
2000,P6,0,55,1249,17-Aug-00,
2000,P6,0,60,1500,21-Aug-00,
2000,P6,0,65,150,21-Aug-00,
2000,P6,0,70,1500,21-Aug-00,
2000,P6,0,75,1500,21-Aug-00,
2000,P6,0,80,1500,21-Aug-00,
2000,P6,0,85,1500,21-Aug-00,
2000,P6,0,90,1500,21-Aug-00,
2000,P6,0,95,1500,21-Aug-00,
2000,P6,0,100,1500,21-Aug-00,
2000,P6,5,0,1500,17-Aug-00,
2000,P6,5,5,1500,17-Aug-00,
2000,P6,5,10,1269,17-Aug-00,
2000,P6,5,15,1500,17-Aug-00,
2000,P6,5,20,1194,17-Aug-00,
2000,P6,5,25,551,17-Aug-00,
2000,P6,5,30,1284,17-Aug-00,
2000,P6,5,35,1325,17-Aug-00,
2000,P6,5,40,1500,17-Aug-00,
2000,P6,5,45,1500,17-Aug-00,
2000,P6,5,50,1500,17-Aug-00,
2000,P6,5,55,1500,17-Aug-00,
2000,P6,5,60,1500,21-Aug-00,
2000,P6,5,65,866,21-Aug-00,
2000,P6,5,70,1500,21-Aug-00,
2000,P6,5,75,1500,21-Aug-00,
2000,P6,5,80,1435,21-Aug-00,
2000,P6,5,85,1500,21-Aug-00,
2000,P6,5,90,1500,21-Aug-00,
2000,P6,5,95,1500,21-Aug-00,
2000,P6,5,100,1500,21-Aug-00,
2000,P6,10,0,1500,17-Aug-00,
2000,P6,10,5,1500,17-Aug-00,
2000,P6,10,10,1500,17-Aug-00,
2000,P6,10,15,263,17-Aug-00,
2000,P6,10,20,940,17-Aug-00,
2000,P6,10,25,589,17-Aug-00,
2000,P6,10,30,1500,17-Aug-00,
2000,P6,10,35,1500,17-Aug-00,
2000,P6,10,40,1500,17-Aug-00,
2000,P6,10,45,1500,17-Aug-00,
2000,P6,10,50,1500,17-Aug-00,
2000,P6,10,55,1500,17-Aug-00,
2000,P6,10,60,1500,21-Aug-00,
2000,P6,10,65,150,21-Aug-00,
2000,P6,10,70,580,21-Aug-00,
2000,P6,10,75,610,21-Aug-00,
2000,P6,10,80,1369,21-Aug-00,
2000,P6,10,85,1500,21-Aug-00,
2000,P6,10,90,1500,21-Aug-00,
2000,P6,10,95,1500,21-Aug-00,
2000,P6,10,100,1500,21-Aug-00,
2000,P6,15,0,1500,17-Aug-00,
2000,P6,15,5,1500,17-Aug-00,
2000,P6,15,10,1500,17-Aug-00,
2000,P6,15,15,1500,17-Aug-00,
2000,P6,15,20,976,17-Aug-00,
2000,P6,15,25,1500,17-Aug-00,
2000,P6,15,30,1500,17-Aug-00,
2000,P6,15,35,1500,17-Aug-00,
2000,P6,15,40,1500,17-Aug-00,
2000,P6,15,45,1067,17-Aug-00,
2000,P6,15,50,1500,17-Aug-00,
2000,P6,15,55,1500,17-Aug-00,
2000,P6,15,60,1500,21-Aug-00,
2000,P6,15,65,150,21-Aug-00,
2000,P6,15,70,1500,21-Aug-00,
2000,P6,15,75,1099,21-Aug-00,
2000,P6,15,80,1500,21-Aug-00,
2000,P6,15,85,1500,21-Aug-00,
2000,P6,15,90,1500,21-Aug-00,
2000,P6,15,95,1500,21-Aug-00,
2000,P6,15,100,1221,21-Aug-00,
2000,P6,20,0,1500,17-Aug-00,
2000,P6,20,5,1500,17-Aug-00,OJO tiene 15mts exactos
2000,P6,20,10,1500,17-Aug-00,
2000,P6,20,15,1500,17-Aug-00,
2000,P6,20,20,1500,17-Aug-00,
2000,P6,20,25,1206,17-Aug-00,
2000,P6,20,30,1500,17-Aug-00,
2000,P6,20,35,1500,17-Aug-00,
2000,P6,20,40,1207,17-Aug-00,
2000,P6,20,45,1500,17-Aug-00,
2000,P6,20,50,1500,17-Aug-00,
2000,P6,20,55,1500,17-Aug-00,
2000,P6,20,60,1500,21-Aug-00,
2000,P6,20,65,1500,21-Aug-00,
2000,P6,20,70,1500,21-Aug-00, 
2000,P6,20,75,801,21-Aug-00,
2000,P6,20,80,1492,21-Aug-00,
2000,P6,20,85,1500,21-Aug-00,
2000,P6,20,90,1500,21-Aug-00,
2000,P6,20,95,1500,21-Aug-00,
2000,P6,20,100,1500,21-Aug-00,
2000,P6,25,0,1434,17-Aug-00,
2000,P6,25,5,1500,17-Aug-00,OJO tiene 15mts exactos
2000,P6,25,10,1098,17-Aug-00,
2000,P6,25,15,560,17-Aug-00,
2000,P6,25,20,965,17-Aug-00,
2000,P6,25,25,1500,17-Aug-00,
2000,P6,25,30,1500,17-Aug-00,
2000,P6,25,35,1500,17-Aug-00,
2000,P6,25,40,1500,17-Aug-00,
2000,P6,25,45,1500,17-Aug-00,
2000,P6,25,50,1500,17-Aug-00,
2000,P6,25,55,721,17-Aug-00,
2000,P6,25,60,747,21-Aug-00,
2000,P6,25,65,1263,21-Aug-00,
2000,P6,25,70,1500,21-Aug-00,
2000,P6,25,75,1451,21-Aug-00,
2000,P6,25,80,1500,21-Aug-00,
2000,P6,25,85,254,21-Aug-00,
2000,P6,25,90,150,21-Aug-00,
2000,P6,25,95,1500,21-Aug-00,
2000,P6,25,100,1500,21-Aug-00,
2000,P6,30,0,1500,17-Aug-00,
2000,P6,30,5,1500,17-Aug-00,
2000,P6,30,10,1500,17-Aug-00,
2000,P6,30,15,1120,17-Aug-00,
2000,P6,30,20,1500,17-Aug-00,
2000,P6,30,25,1500,17-Aug-00,
2000,P6,30,30,1500,17-Aug-00,
2000,P6,30,35,1500,17-Aug-00,
2000,P6,30,40,1500,17-Aug-00,
2000,P6,30,45,1500,17-Aug-00,
2000,P6,30,50,1500,17-Aug-00,
2000,P6,30,55,1500,17-Aug-00,
2000,P6,30,60,1500,21-Aug-00,
2000,P6,30,65,1500,21-Aug-00,
2000,P6,30,70,1500,21-Aug-00,
2000,P6,30,75,1500,21-Aug-00,
2000,P6,30,80,250,21-Aug-00,
2000,P6,30,85,1250,21-Aug-00,
2000,P6,30,90,150,21-Aug-00,
2000,P6,30,95,150,21-Aug-00,
2000,P6,30,100,1500,21-Aug-00,
2000,P6,35,0,1500,17-Aug-00,
2000,P6,35,5,1500,17-Aug-00,
2000,P6,35,10,1203,17-Aug-00,
2000,P6,35,15,1500,17-Aug-00,
2000,P6,35,20,1500,17-Aug-00,
2000,P6,35,25,1500,17-Aug-00,
2000,P6,35,30,1500,17-Aug-00,
2000,P6,35,35,1500,17-Aug-00,
2000,P6,35,40,1500,17-Aug-00,
2000,P6,35,45,1500,17-Aug-00,
2000,P6,35,50,1500,17-Aug-00,
2000,P6,35,55,1500,17-Aug-00,
2000,P6,35,60,1500,21-Aug-00,
2000,P6,35,65,1500,21-Aug-00,
2000,P6,35,70,1500,21-Aug-00,
2000,P6,35,75,1500,21-Aug-00,
2000,P6,35,80,378,21-Aug-00,
2000,P6,35,85,1362,21-Aug-00,
2000,P6,35,90,1500,21-Aug-00,
2000,P6,35,95,745,21-Aug-00,
2000,P6,35,100,1500,21-Aug-00,
2000,P6,40,0,1500,17-Aug-00,
2000,P6,40,5,1500,17-Aug-00,
2000,P6,40,10,1500,17-Aug-00,OJO tiene 15mts exactos
2000,P6,40,15,1500,17-Aug-00,
2000,P6,40,20,1500,17-Aug-00,
2000,P6,40,25,1500,17-Aug-00,
2000,P6,40,30,1500,17-Aug-00,
2000,P6,40,35,1500,17-Aug-00,
2000,P6,40,40,1500,17-Aug-00,
2000,P6,40,45,1500,17-Aug-00,
2000,P6,40,50,1500,17-Aug-00,
2000,P6,40,55,1500,17-Aug-00,
2000,P6,40,60,1500,21-Aug-00,
2000,P6,40,65,1500,21-Aug-00,
2000,P6,40,70,1500,21-Aug-00,
2000,P6,40,75,1500,21-Aug-00,
